title_length,abstract_length,keyword_count,concept_count,paper_age,title_word_count,abstract_word_count,title_to_abstract_ratio,text_richness,recency_score,abstract_keyword_overlap,recent_paper,dom_medical,dom_biology,dom_health,dom_cv_medical,dom_vision,dom_vision2,dom_nlp,dom_llm,dom_generative,dom_education,dom_robotics,dom_math,dom_quantum,dom_survey,dom_review_any,dom_graph,dom_rl,dom_speech,dom_security,dom_xai,dom_science,dom_dataset,cn_medicine,cn_ai_core,cn_vision,pub_plos,pub_mdpi,pub_frontiers,pub_bmc,pub_hindawi,pub_ieee,pub_acm,pub_elsevier,pub_springer,pub_wiley,pub_nature,pub_science,pub_oup,pub_arxiv,pub_zenodo,pub_dagstuhl,pub_acl,pub_no_doi,tf_learning,tf_data,tf_models,tf_chatgpt,tf_deep,tf_model,tf_detection,tf_image,tf_research,tf_machine,tf_intelligence,tf_artificial,tf_generative,tf_methods,tf_review,tf_based,tf_medical,tf_language,tf_applications,tf_analysis,tf_systems,tf_education,tf_neural,tf_human,tf_performance,tf_network,tf_challenges,tf_study,tf_control,tf_technologies,tf_algorithms,tf_time,tf_survey,tf_networks,tf_segmentation,tf_techniques,tf_paper,tf_future,tf_images,tf_information,tf_proposed,tf_potential,tf_classification,tf_design,tf_attention,tf_clinical,tf_development,tf_features,tf_prediction,tf_recent,tf_method,tf_tasks,tf_accuracy,tf_results,tf_healthcare,tf_knowledge,tf_field,tf_provide,tf_technology,tf_article,tf_system,tf_multi,tf_training,tf_approaches,tf_energy,tf_students,tf_materials,tf_transformer,tf_feature,tf_including,tf_quality,tf_datasets,tf_digital,tf_disease,tf_framework,tf_algorithm,tf_processing,tf_studies,tf_vision,tf_text,tf_dataset,tf_approach,tf_computing,tf_comprehensive,tf_tools,tf_protein,tf_graph,tf_scale,tf_current,tf_health,tf_literature,tf_optimization,tf_spatial,tf_sensing,tf_cancer,tf_process,tf_imaging,tf_brain,tf_existing,tf_impact,tf_level,tf_real,tf_application,tf_researchers,tf_management,tf_structure,tf_recognition,tf_overview,tf_finally,tf_drug,tf_improve,tf_single,tf_significant,tf_robots,tf_industry,tf_fusion,tf_strategies,tf_trained,tf_directions,tf_diagnosis,tf_perspective,tf_power,tf_task,tf_advances,tf_domain,tf_decision,tf_resolution,tf_global,tf_discuss,tf_understanding,tf_natural,tf_object,tf_computer,tf_opportunities,tf_soft,tf_modeling,tf_efficient,tf_related,tf_complex,tf_metaverse,tf_developed,tf_generation,tf_propose,tf_evaluation,tf_social,tf_stability,tf_abstract,tf_multiple,tf_cell,tf_efficiency,oa_category
75,1564,16,18,4,8,216,0.048,0.1574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0763798809343275,0,0.008927517458175037,0,0,0,0,0,0.038224352914945865,0,0.011010121898847898,0.010656693974416707,0,0,0.010762654912953263,0.01846171213270283,0,0,0,0,0.013484140082600422,0.06288878711367629,0,0,0,0,0.033124761835244494,0,0,0,0,0,0.016145005555087844,0,0,0.0142632478366903,0.04185388515281218,0.021988868778314092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08131685909325864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01629323240290174,0,0,0,0,0,0,0,0,0.014500163789004636,0,0,0,0,0.015072549809523817,0,0,0,0,0,0,0,0,0,0.014310086371636518,0,0.01867124983937438,0,0,0.017345127262716618,0,0,0,0,0,0,0,0,0.031375854150856766,0,0,0,0,0,0.03538499588557851,0,0,0,0,0,0.02197476666978654,0,0,0,0,0.018129760079717883,0,0,0,0,0,0,0.01867124983937438,0.017981399082639044,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
123,1422,18,26,4,16,219,0.0865,0.2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010261059892733728,0.01238720659792734,0.007082795220722468,0,0,0,0.013988728882082399,0,0,0,0,0,0,0,0,0,0.07801935738922874,0,0,0,0,0,0,0.012042863180761995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018548234494083327,0,0,0,0,0.017113255454484666,0,0,0.026385673724611564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01647009940886467,0,0.021489551701921454,0,0,0,0,0,0,0,0,0,0,0,0.018055916067945873,0,0.10979451235143164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
92,1358,8,11,2,12,198,0.0677,0.096,0.6667,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0220031743413607,0,0,0,0,0,0,0,0,0,0,0,0,0.015167197846395591,0.023566104045239945,0.020725518935826897,0,0,0,0,0,0,0.012434358350645004,0,0,0.013684804990510299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014955606470617496,0,0,0,0.05089895140520444,0,0,0,0,0.018018093935140183,0,0.017181869757167584,0,0,0.022575014591113447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041216582394475856,0,0,0,0,0,0,0,0.02037783990667054,0,0.019332597002043057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025324770290255757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
105,972,13,16,4,13,129,0.108,0.2248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834717544118541,0.011838664455406028,0,0,0,0,0,0,0,0,0,0,0.011822525528584513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05432635643225526,0,0,0,0,0.013875472795225776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015927582265873298,0,0,0,0,0,0,0,0,0,0,0,0.016310690299152372,0,0,0,0,0.0432124859381307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023001147022298125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025528576429298393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023137302020332692,0,0,0,0.022472967074071325,0,0,0,partially_open
61,1329,7,10,4,8,183,0.0459,0.0929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.017223878985602632,0,0,0.014310446357650757,0,0,0,0.009517083786986522,0,0,0,0,0.02219739486999541,0.026796814273067304,0.0076609825856794045,0,0,0,0.015130665933680962,0,0,0,0,0,0,0,0,0,0.04219414226152167,0,0,0,0,0,0.017756288123226698,0,0,0,0,0.01657705663514437,0,0.02211408628559023,0,0,0,0.016707378733914653,0,0,0,0,0,0.017357194958771333,0,0,0,0,0,0,0,0,0,0,0.07404102359899488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01851025589974872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023965602362198492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03480865017873119,0,0,0,0,fully_open
79,1632,5,5,4,9,227,0.0484,0.0441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010637380678068442,0.0289030845991277,0,0,0,0.007614366631621679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03456182065621101,0,0.01686303392758706,0.045644062025273824,0,0,0,0,0,0.011411015506318456,0,0.024807428611573,0,0,0,0,0,0.011232172054238418,0,0,0,0,0,0,0,0.013515625656516749,0,0.010528200348318317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012096518647119706,0,0,0.027229785659644002,0,0,0,0,0,0,0,0,0,0,0,0.08818837876351233,0,0,0,0,0,0.11666007635935587,0,0,0.014270202486831333,0,0,0,0,0,0.013869543536957303,0,0,0,0,0,0,0,0,0.013817850347673856,0,0,0,0,0,0,0,0,0,0,0,0.016804164265264585,0,0,0,0,0,0,0,0,0,0,0,0,0.052157001914694155,0,0,0.0147545553964094,0,0,0,0.029159339532474075,0,0,0,0,0,0,0,partially_open
27,1482,4,6,2,4,200,0.0182,0.05,0.6667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006417593301644597,0.034874796293162355,0.009001298594193014,0,0.023180557736359908,0.009187582877824505,0.01551501948421241,0,0,0,0.011101114641813584,0.010744765825444945,0.018470466483638273,0.05393416604775745,0,0.01861428826603095,0,0.01695724276567655,0,0,0,0,0.04170269269261825,0,0,0.02753732667640487,0.011132840065839748,0,0,0,0,0,0.016278435353063777,0.01496646519541181,0,0.01438112591798526,0,0.01108529748328231,0.035253592039784315,0,0,0,0,0,0.017488475421912623,0,0,0,0,0,0,0.01548805547070153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05721316449960967,0.01240151659109106,0,0,0,0,0,0,0,0,0.042379336481462034,0,0,0,0,0,0,0,0.026602279544365295,0,0,0,0,0,0,0,0,0,0,0,0.014428351548261614,0,0,0,0,0,0,0,0,0,0,0,0,0.021518100708908822,0,0,0,0.18339338532968086,0,0,0.017838716934051976,0,0,0,0.02027609903081512,0,0,0.04094113190312105,0,0,0,0,0,0.024841178590144567,0,0,0,0,0,0,0,0,0,0,0.017591998230335602,0,0,0,0,0,0,0,partially_open
120,1799,4,4,2,15,248,0.0667,0.0323,0.6667,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009706609868737455,0,0,0.016230975959978893,0,0.006948109551354782,0,0,0.029146069097646225,0,0.016790435895743045,0.01625145831098548,0.04190487083475433,0,0.057445670597888035,0,0,0.10259131873234313,0,0,0,0.0639369335655709,0,0,0,0,0.00841921029979131,0.008467473087878248,0,0,0,0,0,0,0,0,0,0.016766512443464495,0,0,0,0.01850756300738915,0,0,0.013225659537821422,0,0.010233269474522726,0,0,0,0,0,0,0,0,0.013968290278251444,0.0211942576435939,0.009158359802877148,0.012288205352330205,0,0,0,0,0,0,0,0,0.016575891057274465,0,0.01875729384402523,0,0,0,0,0,0,0,0.012400821011721944,0,0,0,0,0,0,0.04494179573372413,0,0,0,0.01149281922976191,0,0.026093421417213755,0,0,0,0,0,0,0,0.010911440858372846,0.014026976155437937,0,0,0.038254140534872895,0,0,0,0,0.014422485217609938,0,0,0,0,0,0,0,0,0,0.01481121151679685,0.013490529681376807,0,0,0,0,0,0,0.015480865500867648,0,0.015984233391392724,0,0,0,0,0,0,0,0,0,0.013710816800512272,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
42,1181,9,11,3,6,165,0.0356,0.1212,0.3333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05176858596659975,0.024113430579843685,0,0,0.040069249801422124,0,0,0,0.01776522306904151,0.028076824293864718,0.012792713063423273,0.012382063475036556,0,0.010358784272664527,0,0,0,0,0.01197163833729287,0,0,0,0.016019129573989866,0.016875779446970243,0,0,0,0,0,0,0.01730549787821281,0,0.0375179176708708,0.01724706941566504,0,0,0,0,0,0,0,0.01410100038658221,0,0,0,0,0.015593553484987012,0,0,0,0,0.01784814011385605,0,0,0,0,0.03229601164738118,0.013955595890098512,0,0,0.018896489160719152,0,0,0,0,0,0,0,0.021977120331596097,0.04287381450062909,0.021285013757335536,0.03363984233294243,0,0,0,0,0,0.018896489160719152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16270355819632673,0.043954240663192194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02525850065870395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
38,1251,11,12,3,7,199,0.0304,0.1156,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011514496433638013,0,0,0,0,0,0,0.00926884312835286,0,0,0.015518790437231497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01655951846268098,0,0,0,0.01827907457519916,0.026755314271454847,0,0,0,0,0,0,0.018976756183388573,0,0,0,0,0,0,0.020932600141821134,0,0,0,0,0,0,0,0,0,0.03452940018282501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022585942424840324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02848885968910605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08422833870409029,0,0,0,0,partially_open
76,1921,12,14,4,8,237,0.0396,0.1097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004387168302254216,0,0,0,0,0,0.021212625509488152,0,0,0.03331148645034797,0.007588897579996856,0.007345291891970838,0,0,0,0.008483347947983975,0,0,0.014203638705262728,0,0.009294153051283907,0,0,0.04004422241653956,0,0,0,0,0.014095802178765547,0.01168086424189018,0.02053194663516774,0,0,0,0,0,0,0.00757808472020994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333239467181836,0,0.011209781705511361,0,0,0,0,0,0.015801589914174158,0,0,0.00847787292385321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01514644934301671,0,0,0,0.13027812828234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02798800542529744,0,0,0,0,0,0,0,0,0.04420364977884911,0,0,0,0,0,0.012170424225286849,0,0,0,0,0,0,0,0,0,partially_open
99,1323,10,13,4,9,196,0.0748,0.1173,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.033471068512887774,0.014551208108526361,0.018778571205126802,0,0.02417971970775473,0.03833439752471604,0,0,0,0,0,0,0,0,0,0.012944418851665201,0.060337352598588474,0,0.010836396770825443,0.012782803978454606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01838657171040475,0,0.04201426423045212,0,0.01868259013782623,0,0,0,0,0,0,0,0,0,0,0.02113582137437907,0.07010051718931884,0,0,0,0,0,0.03420916141164674,0,0.034653715155710786,0,0,0,0,0,0,0.012936064720017399,0,0.03044985728412892,0,0,0,0,0,0,0,0,0.01926660728034682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017960772095494612,0,0,0.015050263252928062,0,0,0,0,0,0,0,0,0,0.015637974811856678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022047218470886514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,closed
104,893,12,13,4,11,135,0.1165,0.1852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010168314099934085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01809099502160438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021491461440709375,0,0.02049403742119989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028551733044427662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068403096981791,0,0,0,0,0,0,0,0.02744448771570692,0,0,0,0,0.03020665371970265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256461660948266,0,0,0,0,0,0,0,partially_open
128,1356,12,12,4,15,180,0.0944,0.1333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023180557736359908,0,0.01551501948421241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013426045869786352,0,0,0.014452065948492628,0,0,0,0,0,0,0,0,0.014057893437682569,0,0,0,0,0,0,0,0.09838667910126501,0,0,0,0,0,0,0,0.019071054833203222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09528606903295829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018825557689286565,0,0,0,0,0,0.11765753175354206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021918533629453837,0,0,0,0.020470565951560524,0,0,0,0,0,0,0,0,0,0,0.018825557689286565,0,0.017803017255171673,0,0.017803017255171673,0,0,0,0,0,0.017086884056318693,0,0,0,fully_open
90,1792,8,9,2,11,242,0.0502,0.0702,0.6667,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025317745490444743,0,0,0,0,0,0.0071557391357222055,0,0.014817953159143058,0,0,0,0,0,0,0,0,0.008098693925749047,0,0.008862326631359272,0,0,0,0,0,0,0,0,0,0.008398312481320865,0,0,0,0.010687839146343083,0,0,0,0.02784349376383457,0,0,0,0,0,0.011735469076176829,0.012329307315492664,0,0,0,0,0,0,0,0,0,0.0308343037830829,0,0,0,0,0,0.08724153188039191,0.030363126773915654,0,0,0.01161902448999656,0,0,0,0,0,0,0,0,0,0.012035929844816226,0,0,0,0,0,0.06059434455247489,0,0,0,0,0,0.03792636300324984,0,0.013706905020245887,0,0,0.011485727219339836,0,0,0.013322061555235304,0,0,0,0,0,0,0,0,0,0.01712954069590768,0,0,0,0,0,0.015590748965049315,0,0,0,0,0,0,0,0,0.0409508696027624,0.033651017666089945,0,0,0,0,0,0,0,0.016699390963915234,0,0,0,0,0.014172138736024817,0,0,0,0,0,0,0.015281498686260294,0,0,closed
112,1340,12,16,3,13,193,0.0836,0.1451,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.006752424256513011,0.022016610529422494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010930626307963055,0.02578791759131712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011100378236180621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06204491476796098,0,0,0,0,0.019434142995828095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02506437902823468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017608290055615358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01797837365925706,0,0,0,partially_open
83,1474,20,22,3,11,215,0.0563,0.1953,0.3333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0058827938598408815,0,0,0,0,0,0,0,0,0.011166918753241648,0,0,0,0.008239942035074055,0,0,0,0,0,0.011233373193187382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026495454238903152,0,0,0,0,0,0,0.027027140902710273,0,0,0,0,0,0,0,0,0,0,0,0,0.013742462713449808,0,0,0,0,0,0.011368056875166805,0.016931260943335084,0,0,0.02100446001696804,0,0,0,0,0,0,0.016931260943335084,0.01385955557887929,0,0,0,0.22731847623224388,0,0.03488765292415221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018993577717691817,0,0,0,0,0,0.019724925649833087,0,0,0,0,0,0,0,0,0,0,0,0.017993604438097582,0,0,0,0.019374828353203304,0,0,0.018158301306555207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1292139286937749,0.01566297705162547,0,0,0,partially_open
65,1202,11,15,4,9,182,0.0541,0.1429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014310446357650757,0.0113438523287425,0,0,0,0,0,0,0,0.011098697434997706,0,0,0,0,0,0,0,0,0.05149005934496742,0,0.012561239558304646,0.03400016865147948,0.013745649469047034,0.013824445857760402,0,0,0,0.01700008432573974,0,0.03695800589071079,0,0.0887814406161335,0.013025954052660932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02050934162276761,0,0,0,0,0,0.04709382928199163,0,0,0.01802134410693344,0,0,0,0,0,0,0.026162753644167886,0,0,0,0,0.018051224308760872,0,0,0,0,0,0,0,0,0.0289666175994319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317578172429586,0,0,0.04513940264746085,0,0,0.02558318631362571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
42,989,8,8,4,6,159,0.0425,0.1006,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12984154927608138,0,0,0,0,0,0,0.01195736168108563,0,0,0,0,0.013944517290125323,0,0,0,0,0,0.03802064773078806,0,0,0,0,0,0,0,0.017369175564878454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03230125762253358,0,0,0,0,0,0,0,0.0314327599926663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01923825009643613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023256475361222752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08933799231967558,0,0,partially_open
102,1148,20,26,3,13,145,0.0889,0.3172,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.014933245951903776,0,0,0,0,0,0,0,0,0.0283467937582288,0,0,0.021489677351156068,0,0,0.007219002821120978,0,0,0,0,0,0,0,0,0,0,0.012952631230448168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10088653729428508,0,0,0,0,0,0,0,0,0,0.02357456999449973,0,0,0,0,0,0,0,0,0,0.017442356520917066,0,0,0.053786181054015884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01759097438857756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040066337751487976,0,0,0.016786832089804377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02071312584495935,0,0,0,0,0,0,0,0,0.022334498079918896,0,0,fully_open
104,1208,11,16,3,13,157,0.0861,0.172,0.3333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01706652143263365,0,0,0,0,0,0,0.009887930442088865,0.023873525443278143,0,0,0,0,0,0.014955137182520466,0,0,0,0,0,0,0,0.13608856285317283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014884755599305782,0,0,0,0,0,0,0,0,0.0203175131320021,0,0,0,0,0,0,0,0.01649095525613977,0,0,0,0,0,0,0.14222259192401468,0,0,0,0,0,0,0,0,0,0,0,0,0.01608199983871423,0,0,0,0,0,0.024372013942854157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021789961567866244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021941060488193883,fully_open
62,1852,14,17,4,6,240,0.0335,0.1292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006344722524657682,0,0,0,0,0,0,0,0,0,0,0.030261331867361924,0,0,0,0,0.01674831941107286,0,0,0,0.016972496500962598,0,0,0,0,0,0,0,0.008683969368440621,0,0,0,0,0,0,0.011895918229711618,0,0,0.011138252489276435,0,0,0,0,0,0,0,0,0,0,0,0.013374917390291379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07159426285621992,0.018861147770338645,0,0,0,0,0.017441835762778593,0,0,0.012445315213687526,0,0,0,0,0,0.015663844170027523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01753076148772657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018237561453836447,0,0,0,0,0.015046467549153616,0,0,0,0,0,0.0172673974592865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,closed
