paper_id,openalex_id,title_short,cluster
980,https://openalex.org/W3158567365,Decentralized Federated Averaging,2
981,https://openalex.org/W4220827132,Edge YOLO: Real-Time Intelligent Object Detection System Based on Edge-Cloud Coo,3
982,https://openalex.org/W4226313662,A Hybrid Deep Learning-Based Approach for Brain Tumor Classification,3
983,https://openalex.org/W4361206153,Biomimetic natural biomaterials for tissue engineering and regenerative medicine,2
984,https://openalex.org/W3186393076,Transitioning to Human Interaction with AI Systems: New Challenges and Opportuni,2
985,https://openalex.org/W4225434615,Prediction of User’s Intention to Use Metaverse System in Medical Education: A H,1
986,https://openalex.org/W4283023197,Image De-Raining Transformer,3
987,https://openalex.org/W4292081200,Artificial tactile perception smart finger for material identification based on ,2
988,https://openalex.org/W4294811472,Detection of False Data Injection Attacks in Smart Grid: A Secure Federated Deep,3
989,https://openalex.org/W4214600173,MRI-based brain tumour image detection using CNN based deep learning method,3
990,https://openalex.org/W4407415768,Cellpose3: one-click image restoration for improved cellular segmentation,3
991,https://openalex.org/W3112170415,Model-Based Deep Learning,2
992,https://openalex.org/W4317940693,Short term load forecasting based on ARIMA and ANN approaches,2
993,https://openalex.org/W4318767292,Change Detection on Remote Sensing Images Using Dual-Branch Multilevel Intertemp,3
994,https://openalex.org/W4381158297,Deep Learning in Mechanical Metamaterials: From Prediction and Generation to Inv,2
995,https://openalex.org/W4385476004,Sensing in Soft Robotics,2
996,https://openalex.org/W4386317922,Evaluating the efficacy of AI content detection tools in differentiating between,1
997,https://openalex.org/W4387772280,OpenCap: Human movement dynamics from smartphone videos,2
998,https://openalex.org/W4389696354,PoseBusters: AI-based docking methods fail to generate physically valid poses or,2
999,https://openalex.org/W3164338400,A Comprehensive Survey on Community Detection With Deep Learning,3
1000,https://openalex.org/W4229336790,Adoption of artificial intelligence in smart cities: A comprehensive review,2
1001,https://openalex.org/W4280574223,Review of finite element model updating methods for structural applications,2
1002,https://openalex.org/W4306406844,DeepST: identifying spatial domains in spatial transcriptomics by deep learning,2
1003,https://openalex.org/W4394938913,RemoteCLIP: A Vision Language Foundation Model for Remote Sensing,3
1004,https://openalex.org/W4362014679,Visible and Infrared Image Fusion Using Deep Learning,3
1005,https://openalex.org/W4214875183,The Power of Microbiome Studies: Some Considerations on Which Alpha and Beta Met,2
1006,https://openalex.org/W4390497073,Plant disease detection and classification techniques: a comparative study of th,3
1007,https://openalex.org/W4361028617,Generative artificial intelligence as a new context for management theories: ana,2
1008,https://openalex.org/W4376643691,"Biases in Large Language Models: Origins, Inventory, and Discussion",2
1009,https://openalex.org/W4210946419,Accounting for interactions between Sustainable Development Goals is essential f,2
1010,https://openalex.org/W4226361741,TransUNetCD: A Hybrid Transformer Network for Change Detection in Optical Remote,3
1011,https://openalex.org/W4297325261,Generative Artificial Intelligence: Trends and Prospects,2
1012,https://openalex.org/W4408302972,The Impact of Artificial Intelligence (AI) on Students’ Academic Development,1
1013,https://openalex.org/W4391494845,Benchmarking Large Language Models for News Summarization,2
1014,https://openalex.org/W3158396846,What Are Higher-Order Networks?,2
1015,https://openalex.org/W4388551749,Not quite eye to A.I.: student and teacher perspectives on the use of generative,1
1016,https://openalex.org/W4213072767,RoBERTa-LSTM: A Hybrid Model for Sentiment Analysis With Transformer and Recurre,2
1017,https://openalex.org/W4281859794,"Machine learning in concrete science: applications, challenges, and best practic",2
1018,https://openalex.org/W4283817628,Graph Neural Controlled Differential Equations for Traffic Forecasting,2
1019,https://openalex.org/W4286653121,"Role Theory Perspectives: Past, Present, and Future Applications of Role Theorie",2
1020,https://openalex.org/W4392239564,Human-AI collaboration patterns in AI-assisted academic writing,1
1021,https://openalex.org/W4405031167,Probabilistic weather forecasting with machine learning,2
1022,https://openalex.org/W4318612697,Impact of Artificial Intelligence on Dental Education: A Review and Guide for Cu,1
1023,https://openalex.org/W4379929708,Cross-Modal Causal Relational Reasoning for Event-Level Visual Question Answerin,2
1024,https://openalex.org/W3094000868,Rethinking the Competition Between Detection and ReID in Multiobject Tracking,3
1025,https://openalex.org/W3122794187,Collaborative Federated Learning for Healthcare: Multi-Modal COVID-19 Diagnosis ,2
1026,https://openalex.org/W3201915713,Data augmentation approaches in natural language processing: A survey,2
1027,https://openalex.org/W4220879402,Deep Transfer Learning Approaches in Performance Analysis of Brain Tumor Classif,3
1028,https://openalex.org/W4224839097,"A Review on Machine Learning, Artificial Intelligence, and Smart Technology in W",2
1029,https://openalex.org/W4306895284,Miniaturized spectrometers with a tunable van der Waals junction,2
1030,https://openalex.org/W4395010695,Smart Sensors and Smart Data for Precision Agriculture: A Review,2
1031,https://openalex.org/W4362677501,Epik: p <i>K</i> <sub>a</sub> and Protonation State Prediction through Machine L,2
1032,https://openalex.org/W4385469325,"A Survey on ChatGPT: AI–Generated Contents, Challenges, and Solutions",1
1033,https://openalex.org/W4389775637,Ethical implications of AI and robotics in healthcare: A review,2
1034,https://openalex.org/W4285248540,Power System Stability With a High Penetration of Inverter-Based Resources,2
1035,https://openalex.org/W4312000342,Economics of Artificial Intelligence in Healthcare: Diagnosis vs. Treatment,2
1036,https://openalex.org/W4401171937,Exploring students’ perspectives on Generative AI-assisted academic writing,1
1037,https://openalex.org/W4327785494,SuperYOLO: Super Resolution Assisted Object Detection in Multimodal Remote Sensi,3
1038,https://openalex.org/W3173360689,An explainable artificial intelligence approach for unsupervised fault detection,3
1039,https://openalex.org/W3181667991,Towards Scalable and Channel-Robust Radio Frequency Fingerprint Identification f,2
1040,https://openalex.org/W4205167309,MGraphDTA: deep multiscale graph neural network for explainable drug–target bind,2
1041,https://openalex.org/W4287831849,Review of computer-generated hologram algorithms for color dynamic holographic t,2
1042,https://openalex.org/W4409878505,SPIRIT 2025 statement: updated guideline for protocols of randomised trials,2
1043,https://openalex.org/W4386933640,Adapting Feature Selection Algorithms for the Classification of Chinese Texts,2
1044,https://openalex.org/W4290726883,Rethinking Global Food Demand for 2050,2
1045,https://openalex.org/W4296381497,A functional selection reveals previously undetected anti-phage defence systems ,2
1046,https://openalex.org/W4401819987,"Artificial intelligence for geoscience: Progress, challenges, and perspectives",2
1047,https://openalex.org/W4375858857,A deep learning algorithm to predict risk of pancreatic cancer from disease traj,2
1048,https://openalex.org/W4382632237,MultiVI: deep generative model for the integration of multimodal data,2
1049,https://openalex.org/W4226371412,SuperPred 3.0: drug classification and target prediction—a machine learning appr,2
1050,https://openalex.org/W4229048511,Recent Progress in Micro‐LED‐Based Display Technologies,2
1051,https://openalex.org/W4283267185,Untethered small-scale magnetic soft robot with programmable magnetization and i,2
1052,https://openalex.org/W4285250231,Classifying Emotions and Engagement in Online Learning Based on a Single Facial ,3
1053,https://openalex.org/W4293434244,Principal Component Analyses (PCA)-based findings in population genetic studies ,2
1054,https://openalex.org/W4405446156,"The YOLO Framework: A Comprehensive Review of Evolution, Applications, and Bench",2
1055,https://openalex.org/W4383737426,Roles of macrophages in tumor development: a spatiotemporal perspective,2
1056,https://openalex.org/W4384341111,Deep Learning for Medical Image-Based Cancer Diagnosis,3
1057,https://openalex.org/W4281560571,Economic significance of biofilms: a multidisciplinary and cross-sectoral challe,2
1058,https://openalex.org/W4310596280,PUFA-GAN: A Frequency-Aware Generative Adversarial Network for 3D Point Cloud Up,2
1059,https://openalex.org/W4392754525,"Applying Lean Principles to Eliminate Project Waste, Maximize Value, Cut Superfl",2
1060,https://openalex.org/W4321780128,A Review of Microgrid Energy Management and Control Strategies,2
1061,https://openalex.org/W4378373337,Boosting the Development of Hard Carbon for Sodium‐Ion Batteries: Strategies to ,2
1062,https://openalex.org/W4383163595,A review on microgrid decentralized energy/voltage control structures and method,2
1063,https://openalex.org/W4220980752,The Role of Artificial Intelligence in Early Cancer Diagnosis,2
1064,https://openalex.org/W4226345293,The role of the human-robot interaction in consumers’ acceptance of humanoid ret,2
1065,https://openalex.org/W4285189951,A Novel Hybrid Particle Swarm Optimization Algorithm for Path Planning of UAVs,2
1066,https://openalex.org/W4285275086,A Robust Approach for Brain Tumor Detection in Magnetic Resonance Images Using F,3
1067,https://openalex.org/W4322736091,"Multimodal Sentiment Analysis: A Survey of Methods, Trends, and Challenges",2
1068,https://openalex.org/W4327672398,Speculative futures on ChatGPT and generative artificial intelligence (AI): A co,1
1069,https://openalex.org/W4379054888,"Generative artificial intelligence empowers educational reform: current status, ",1
1070,https://openalex.org/W4385257519,Centralized Feature Pyramid for Object Detection,3
1071,https://openalex.org/W4387232979,Comparing ChatGPT and GPT-4 performance in USMLE soft skill assessments,1
1072,https://openalex.org/W3197097128,A survey of sound source localization with deep learning methods,2
1073,https://openalex.org/W4212863773,Single-Frame Infrared Small-Target Detection: A survey,3
1074,https://openalex.org/W4214755521,Can Cross-Sectional Studies Contribute to Causal Inference? It Depends,2
1075,https://openalex.org/W4223487063,Evaluation of individual and ensemble probabilistic forecasts of COVID-19 mortal,2
1076,https://openalex.org/W4402469109,A critical review of RNN and LSTM variants in hydrological time series predictio,2
1077,https://openalex.org/W4323037718,Deep learning-enabled virtual histological staining of biological samples,2
1078,https://openalex.org/W4381989081,"Machine Learning and AI in Cancer Prognosis, Prediction, and Treatment Selection",2
1079,https://openalex.org/W4389941528,Introduction to the GRADE tool for rating certainty in evidence and recommendati,2
1080,https://openalex.org/W4206130810,Performance analysis of machine learning models for intrusion detection system u,3
1081,https://openalex.org/W4310948626,Annotation of biologically relevant ligands in UniProtKB using ChEBI,2
1082,https://openalex.org/W4405717781,Surface-enhanced Raman spectroscopy: a half-century historical perspective,2
1083,https://openalex.org/W4319069095,Spectral–Spatial Morphological Attention Transformer for Hyperspectral Image Cla,3
1084,https://openalex.org/W4382998948,LViT: Language Meets Vision Transformer in Medical Image Segmentation,3
1085,https://openalex.org/W3214712237,Advances in Neural Rendering,3
1086,https://openalex.org/W4225657853,Digital Twin: A Comprehensive Survey of Security Threats,2
1087,https://openalex.org/W4226082367,Federated learning and differential privacy for medical image analysis,3
1088,https://openalex.org/W4280550128,Deep Learning for Time Series Forecasting: Tutorial and Literature Survey,2
1089,https://openalex.org/W4281628293,Experimental demonstration of highly reliable dynamic memristor for artificial n,2
1090,https://openalex.org/W4302426080,Machine learning and deep learning applications in microbiome research,2
1091,https://openalex.org/W4392984771,Global prediction of extreme floods in ungauged watersheds,2
1092,https://openalex.org/W4324030804,A review on sentiment analysis from social media platforms,2
1093,https://openalex.org/W4382009268,An Introductory Guide to Event Study Models,2
1094,https://openalex.org/W4386084450,Global Estimate of Human Brucellosis Incidence,2
1095,https://openalex.org/W3022917557,"SCRDet++: Detecting Small, Cluttered and Rotated Objects via Instance-Level Feat",3
1096,https://openalex.org/W3121596959,Agri-food Value Chain Revolutions in Low- and Middle-Income Countries,2
1097,https://openalex.org/W3169752883,Graph Neural Networks in Network Neuroscience,2
1098,https://openalex.org/W4206933963,"A Review of Quadrotor Unmanned Aerial Vehicles: Applications, Architectural Desi",2
1099,https://openalex.org/W4210771093,The effect of digital supply chain on organizational performance: An empirical s,2
1100,https://openalex.org/W4280493460,Scalable processing for realizing 21.7%-efficient all-perovskite tandem solar mo,2
1101,https://openalex.org/W4281717669,The harm of class imbalance corrections for risk prediction models: illustration,2
1102,https://openalex.org/W4296776307,Integrated multimodal artificial intelligence framework for healthcare applicati,2
1103,https://openalex.org/W4394952741,An Overview on the Advancements of Support Vector Machine Models in Healthcare A,2
1104,https://openalex.org/W2310919327,Gradient-based learning applied to document recognition,2
1105,https://openalex.org/W4313596643,Microcomb-based integrated photonic processing unit,2
1106,https://openalex.org/W4205506001,An outlook on microfluidics: the promise and the challenge,2
1107,https://openalex.org/W4226197550,Underwater Image Enhancement by Attenuated Color Channel Correction and Detail P,3
1108,https://openalex.org/W4281294379,Artificial intelligence-driven risk management for enhancing supply chain agilit,2
1109,https://openalex.org/W4387165236,Water quality prediction using machine learning models based on grid search meth,2
1110,https://openalex.org/W4389977189,A survey of GPT-3 family large language models including ChatGPT and GPT-4,2
1111,https://openalex.org/W3201869313,MatSciBERT: A materials domain language model for text mining and information ex,2
1112,https://openalex.org/W4224282610,Machine Learning and Deep Learning in Energy Systems: A Review,2
1113,https://openalex.org/W4226047321,ShieldFL: Mitigating Model Poisoning Attacks in Privacy-Preserving Federated Lea,2
1114,https://openalex.org/W4391137392,Age of Flexible Electronics: Emerging Trends in Soft Multifunctional Sensors,2
1115,https://openalex.org/W4398243313,A scoping review on how generative artificial intelligence transforms assessment,1
1116,https://openalex.org/W4380078608,RETRACTED ARTICLE: Impact of artificial intelligence on human loss in decision m,1
1117,https://openalex.org/W4387368391,MAILS - Meta AI literacy scale: Development and testing of an AI literacy questi,2
1118,https://openalex.org/W4388034851,A large-scale comparison of human-written versus ChatGPT-generated essays,1
1119,https://openalex.org/W4388448546,Very high resolution canopy height maps from RGB imagery using self-supervised v,2
1120,https://openalex.org/W4224246525,A fully automatic AI system for tooth and alveolar bone segmentation from cone-b,3
1121,https://openalex.org/W4283168218,More than a Feeling: Accuracy and Application of Sentiment Analysis,2
1122,https://openalex.org/W4285245107,Novel Joint Transfer Network for Unsupervised Bearing Fault Diagnosis From Simul,2
1123,https://openalex.org/W4287100776,Charged particle motion and radiation in strong electromagnetic fields,2
1124,https://openalex.org/W4313323398,Green knowledge management and organizational green culture: an interaction for ,2
1125,https://openalex.org/W4396685186,"Advancements in Generative AI: A Comprehensive Review of GANs, GPT, Autoencoders",1
1126,https://openalex.org/W4319318680,"A critical evaluation, challenges, and future perspectives of using artificial i",1
1127,https://openalex.org/W4376872703,User Intentions to Use ChatGPT for Self-Diagnosis and Health-Related Purposes: C,1
1128,https://openalex.org/W4383695095,A Lightweight YOLOv8 Tomato Detection Algorithm Combining Feature Enhancement an,3
1129,https://openalex.org/W3156042878,Cluster-robust inference: A guide to empirical practice,2
1130,https://openalex.org/W4360864690,A Deep Analysis of Brain Tumor Detection from MR Images Using Deep Learning Netw,3
1131,https://openalex.org/W4366352225,"Shape Memory Alloy (SMA) Actuators: The Role of Material, Form, and Scaling Effe",2
1132,https://openalex.org/W4384461076,Augmented intelligence in programming learning: Examining student views on the u,1
1133,https://openalex.org/W4210810258,A Perspective on Late-Stage Aromatic C–H Bond Functionalization,2
1134,https://openalex.org/W4213272016,Status and advances of deep eutectic solvents for metal separation and recovery,2
1135,https://openalex.org/W4214950926,BWA-MEME: BWA-MEM emulated with a machine learning approach,2
1136,https://openalex.org/W4224073284,U-Net-Based Medical Image Segmentation,3
1137,https://openalex.org/W4283697304,Self-Supervised Learning in Remote Sensing: A review,2
1138,https://openalex.org/W4311364090,Diabetes prediction using machine learning and explainable AI techniques,2
1139,https://openalex.org/W3184908771,Finite basis physics-informed neural networks (FBPINNs): a scalable domain decom,2
1140,https://openalex.org/W4365137743,The evolution of lung cancer and impact of subclonal selection in TRACERx,2
1141,https://openalex.org/W4366998330,"Fast, accurate antibody structure prediction from deep learning on massive set o",2
1142,https://openalex.org/W4388834713,Large-scale pancreatic cancer detection via non-contrast CT and deep learning,3
1143,https://openalex.org/W4221048877,Citizen participation in the governance of nature‐based solutions,2
1144,https://openalex.org/W4285891733,"Design, Modeling and Implementation of Digital Twins",2
1145,https://openalex.org/W4308067623,A review on reinforcement learning algorithms and applications in supply chain m,2
1146,https://openalex.org/W4360860566,Data Augmentation techniques in time series domain: a survey and taxonomy,2
1147,https://openalex.org/W4378714914,ImmuneBuilder: Deep-Learning models for predicting the structures of immune prot,2
1148,https://openalex.org/W4379964780,Practical thematic analysis: a guide for multidisciplinary health services resea,2
1149,https://openalex.org/W4385346108,ChatGPT for shaping the future of dentistry: the potential of multi-modal large ,2
1150,https://openalex.org/W3194662286,SimCVD: Simple Contrastive Voxel-Wise Representation Distillation for Semi-Super,3
1151,https://openalex.org/W4210353156,"Ultra‐Sensitive, Deformable, and Transparent Triboelectric Tactile Sensor Based ",2
1152,https://openalex.org/W4220761593,Development of the GLASS 250-m leaf area index product (version 6) from MODIS da,2
1153,https://openalex.org/W4220798957,Generative models for molecular discovery: Recent advances and challenges,2
1154,https://openalex.org/W4284884503,Corrosion challenges towards a sustainable society,2
1155,https://openalex.org/W4288074019,Impact of social media marketing features on consumer's purchase decision in the,2
1156,https://openalex.org/W4293173910,Fixed-Time and Prescribed-Time Consensus Control of Multiagent Systems and Its A,2
1157,https://openalex.org/W4303712284,An Optimal BP Neural Network Track Prediction Method Based on a GA–ACO Hybrid Al,2
1158,https://openalex.org/W4391250546,"Vertical Federated Learning: Concepts, Advances, and Challenges",2
1159,https://openalex.org/W4317625850,Artificial Intelligence and Machine Learning Technology Driven Modern Drug Disco,2
1160,https://openalex.org/W4366780972,Evolution of artificial intelligence research in Technological Forecasting and S,2
1161,https://openalex.org/W4366828815,A Comprehensive Review on Machine Learning in Healthcare Industry: Classificatio,2
1162,https://openalex.org/W4389139825,High-Resolution Metalens Imaging Polarimetry,3
1163,https://openalex.org/W4210242534,A Neural Network Ensemble With Feature Engineering for Improved Credit Card Frau,3
1164,https://openalex.org/W4312939821,A Review of Current-Limiting Control of Grid-Forming Inverters Under Symmetrical,2
1165,https://openalex.org/W4390588537,A deep learning system for predicting time to progression of diabetic retinopath,3
1166,https://openalex.org/W3122257190,Fusion-based quantum computation,2
1167,https://openalex.org/W4360838298,The blended future of automation and AI: Examining some long-term societal and e,2
1168,https://openalex.org/W4221009823,Photo-induced non-volatile VO2 phase transition for neuromorphic ultraviolet sen,2
1169,https://openalex.org/W4226042246,Nonlinear Transform Source-Channel Coding for Semantic Communications,2
1170,https://openalex.org/W4226113632,Distance-based Support Vector Machine to Predict DNA N6-methyladenine Modificati,2
1171,https://openalex.org/W4315864862,Interpretable machine learning for building energy management: A state-of-the-ar,2
1172,https://openalex.org/W4378469471,ChatGPT versus engineering education assessment: a multidisciplinary and multi-i,1
1173,https://openalex.org/W4381332452,Generative artificial intelligence in the metaverse era,1
1174,https://openalex.org/W4385271281,Blended Latent Diffusion,3
1175,https://openalex.org/W4386619339,"Deep Learning and Artificial Intelligence in Sustainability: A Review of SDGs, R",2
1176,https://openalex.org/W4205365435,Transformer and CNN Hybrid Deep Neural Network for Semantic Segmentation of Very,3
1177,https://openalex.org/W4214478937,A Digital Twin predictive maintenance framework of air handling units based on a,2
1178,https://openalex.org/W4221125739,Pima Indians diabetes mellitus classification based on machine learning (ML) alg,2
1179,https://openalex.org/W4283704460,"The Carbon Footprint of Machine Learning Training Will Plateau, Then Shrink",2
1180,https://openalex.org/W4308449887,Metabolite annotation from knowns to unknowns through knowledge-guided multi-lay,2
1181,https://openalex.org/W4376126459,3DFlex: determining structure and motion of flexible proteins from cryo-EM,2
1182,https://openalex.org/W3184400519,Metasurface-enabled on-chip multiplexed diffractive neural networks in the visib,3
1183,https://openalex.org/W4220752074,Utilizing the Metaverse for Learner-Centered Constructivist Education in the Pos,1
1184,https://openalex.org/W4220914335,Biological control of plant diseases – What has been achieved and what is the di,2
1185,https://openalex.org/W4225554547,MVSS-Net: Multi-View Multi-Scale Supervised Networks for Image Manipulation Dete,3
1186,https://openalex.org/W4312809224,Adaptive Finite-Time Tracking Control of Nonlinear Systems With Dynamics Uncerta,2
1187,https://openalex.org/W2229496158,Meaningful learning with technology,1
1188,https://openalex.org/W4321793224,"Condition Monitoring using Machine Learning: A Review of Theory, Applications, a",2
1189,https://openalex.org/W4367175039,Performance of an Artificial Intelligence Chatbot in Ophthalmic Knowledge Assess,1
1190,https://openalex.org/W4386634500,CMTFNet: CNN and Multiscale Transformer Fusion Network for Remote-Sensing Image ,3
1191,https://openalex.org/W3133744637,Graph-Based Semi-Supervised Learning: A Comprehensive Review,2
1192,https://openalex.org/W3194604013,Valid <i>t</i>-ratio Inference for IV,2
1193,https://openalex.org/W4206956476,Machine learning for multi-omics data integration in cancer,2
1194,https://openalex.org/W4392599656,Generative AI in Medical Practice: In-Depth Exploration of Privacy and Security ,2
1195,https://openalex.org/W4321504196,Artificial intelligence in teaching and learning: what questions should we ask o,1
1196,https://openalex.org/W4367016851,A Comprehensive Survey on Multi-View Clustering,2
1197,https://openalex.org/W4385278310,Empowering Education with Generative Artificial Intelligence Tools: Approach wit,1
1198,https://openalex.org/W3165396901,SleepTransformer: Automatic Sleep Staging With Interpretability and Uncertainty ,2
1199,https://openalex.org/W4210857417,Improving The Measurement Of Structural Racism To Achieve Antiracist Health Poli,2
1200,https://openalex.org/W4312606238,Observer-Based Dynamic Event-Triggered Control for Multiagent Systems With Time-,2
1201,https://openalex.org/W4360584316,"A Survey on Offline Reinforcement Learning: Taxonomy, Review, and Open Problems",2
1202,https://openalex.org/W4389104713,An Empirical Evaluation of Using Large Language Models for Automated Unit Test G,2
1203,https://openalex.org/W4206492610,Artificial intelligence in early childhood education: A scoping review,1
1204,https://openalex.org/W4224235032,Can You Move to Opportunity? Evidence from the Great Migration,2
1205,https://openalex.org/W4281620292,<i>SimplifyEnrichment</i> : A Bioconductor Package for Clustering and Visualizin,2
1206,https://openalex.org/W4286579687,Self-Supervised Learning for Electroencephalography,2
1207,https://openalex.org/W4307968550,Artificial intelligence and machine learning in cancer imaging,2
1208,https://openalex.org/W4390919701,Chatbots and Large Language Models in Radiology: A Practical Primer for Clinical,2
1209,https://openalex.org/W4363650848,Auto-Encoders in Deep Learning—A Review with New Perspectives,2
1210,https://openalex.org/W4367173722,Experimentally realized in situ backpropagation for deep learning in photonic ne,3
1211,https://openalex.org/W4388579564,Recent Progress in Reinforcement Learning and Adaptive Dynamic Programming for A,2
1212,https://openalex.org/W4205423118,Acceptance Model of Artificial Intelligence (AI)-Based Technologies in Construct,2
1213,https://openalex.org/W4210810691,Value of corporate social responsibility for multiple stakeholders and social im,2
1214,https://openalex.org/W4224242327,Machine Learning for Healthcare Wearable Devices: The Big Picture,2
1215,https://openalex.org/W4317743691,Hyperparameter Search for Machine Learning Algorithms for Optimizing the Computa,2
1216,https://openalex.org/W4322766928,Evidence of a predictive coding hierarchy in the human brain listening to speech,2
1217,https://openalex.org/W4372336638,Denoising diffusion probabilistic models for 3D medical image generation,3
1218,https://openalex.org/W4382175553,Stock price prediction with optimized deep LSTM network with artificial rabbits ,2
1219,https://openalex.org/W4383751021,A Comprehensive Survey on TinyML,2
1220,https://openalex.org/W4386221177,Educational Design Principles of Using AI Chatbot That Supports Self-Regulated L,1
1221,https://openalex.org/W4205798776,Quantitative mapping of the brain’s structural connectivity using diffusion MRI ,2
1222,https://openalex.org/W4210253752,An artificial intelligence model for heart disease detection using machine learn,2
1223,https://openalex.org/W4213370488,FitDock: protein–ligand docking by template fitting,2
1224,https://openalex.org/W4220982796,Strain Engineering: A Boosting Strategy for Photocatalysis,2
1225,https://openalex.org/W4282828305,Recent Advances in Machine Learning Research for Nanofluid-Based Heat Transfer i,2
1226,https://openalex.org/W4283760989,Graph Information Aggregation Cross-Domain Few-Shot Learning for Hyperspectral I,2
1227,https://openalex.org/W4283776488,Deep learning for change detection in remote sensing: a review,3
1228,https://openalex.org/W4399518864,The impact of generative artificial intelligence on socioeconomic inequalities a,1
1229,https://openalex.org/W4206973253,Machine Learning in Weather Prediction and Climate Analyses—Applications and Per,2
1230,https://openalex.org/W4224299147,A novel framework for potato leaf disease detection using an efficient deep lear,3
1231,https://openalex.org/W4288068240,RadImageNet: An Open Radiologic Deep Learning Research Dataset for Effective Tra,3
1232,https://openalex.org/W4319754774,Acceptance of artificial intelligence in teaching science: Science teachers' per,2
1233,https://openalex.org/W4384831976,AI-powered therapeutic target discovery,2
1234,https://openalex.org/W4386443326,A Comprehensive Survey on Automatic Knowledge Graph Construction,2
1235,https://openalex.org/W4225321635,MSFT-YOLO: Improved YOLOv5 Based on Transformer for Detecting Defects of Steel S,3
1236,https://openalex.org/W4226305459,ICIF-Net: Intra-Scale Cross-Interaction and Inter-Scale Feature Fusion Network f,3
1237,https://openalex.org/W4229007983,A literature review of Artificial Intelligence applications in railway systems,2
1238,https://openalex.org/W4294733424,Blockchain-Based Federated Learning for Securing Internet of Things: A Comprehen,2
1239,https://openalex.org/W4392498941,Emerging opportunities and challenges for the future of reservoir computing,2
1240,https://openalex.org/W4396967500,Band gap tuning of perovskite solar cells for enhancing the efficiency and stabi,2
1241,https://openalex.org/W4313639260,Soft Robots Modeling: A Structured Overview,2
1242,https://openalex.org/W4327662982,A Survey on Active Simultaneous Localization and Mapping: State of the Art and N,2
1243,https://openalex.org/W4365442601,Generative Models as an Emerging Paradigm in the Chemical Sciences,2
1244,https://openalex.org/W3117572899,"Dataset Security for Machine Learning: Data Poisoning, Backdoor Attacks, and Def",2
1245,https://openalex.org/W4211112186,A Novel Deep Learning Model for Detection of Severity Level of the Disease in Ci,3
1246,https://openalex.org/W4214881823,Artificial intelligence (AI) library services innovative conceptual framework fo,2
1247,https://openalex.org/W4225155319,"Worldwide Burden, Risk Factors, and Temporal Trends of Ovarian Cancer: A Global ",2
1248,https://openalex.org/W4280644335,Impact of Employees' Workplace Environment on Employees' Performance: A Multi-Me,2
1249,https://openalex.org/W4283827931,Tensorized Bipartite Graph Learning for Multi-View Clustering,2
1250,https://openalex.org/W4285494292,Ten frequently asked questions about latent transition analysis.,2
1251,https://openalex.org/W4286586245,Multifunctional Flexible Humidity Sensor Systems Towards Noncontact Wearable Ele,2
1252,https://openalex.org/W4303710087,Recent advances in the application of deep learning for fault diagnosis of rotat,2
1253,https://openalex.org/W4396895148,OpenFold: retraining AlphaFold2 yields new insights into its learning mechanisms,2
1254,https://openalex.org/W4398140309,"Surface-Enhanced Raman Spectroscopy: Current Understanding, Challenges, and Oppo",2
1255,https://openalex.org/W4378070234,Ångström-resolution fluorescence microscopy,2
1256,https://openalex.org/W4388946887,Construct Robust Epitaxial Growth of (101) Textured Zinc Metal Anode for Long Li,2
1257,https://openalex.org/W4214876032,Robust Multi-View Clustering With Incomplete Information,2
1258,https://openalex.org/W4289538860,A Transformer-Based Approach Combining Deep Learning Network and Spatial-Tempora,3
1259,https://openalex.org/W4294891977,Bottom-up Coarse-Graining: Principles and Perspectives,2
1260,https://openalex.org/W4295854770,A comprehensive review on detection of plant disease using machine learning and ,3
1261,https://openalex.org/W4304161220,Machine learning techniques in additive manufacturing: a state of the art review,2
1262,https://openalex.org/W4321484009,Single-Source Domain Expansion Network for Cross-Scene Hyperspectral Image Class,3
1263,https://openalex.org/W4381198963,PUGAN: Physical Model-Guided Underwater Image Enhancement Using GAN With Dual-Di,3
1264,https://openalex.org/W4385059984,A Review of Trustworthy and Explainable Artificial Intelligence (XAI),2
1265,https://openalex.org/W4387813290,Predictive Analytics and Machine Learning for Real-Time Supply Chain Risk Mitiga,2
1266,https://openalex.org/W4327956071,Review of Autonomous Path Planning Algorithms for Mobile Robots,2
1267,https://openalex.org/W4388851105,Deepfake detection using deep learning methods: A systematic and comprehensive r,3
1268,https://openalex.org/W4389104738,Structured Pruning for Deep Convolutional Neural Networks: A Survey,2
1269,https://openalex.org/W4225557002,Exploiting Temporal Contexts With Strided Transformer for 3D Human Pose Estimati,2
1270,https://openalex.org/W4282935730,A spectrum of free software tools for processing the VCF variant call format: vc,2
1271,https://openalex.org/W4396622158,The Hiking Optimization Algorithm: A novel human-based metaheuristic approach,2
1272,https://openalex.org/W4396946012,"Do you have AI dependency? The roles of academic self-efficacy, academic stress,",1
1273,https://openalex.org/W4317794990,Joint Multi-Task Offloading and Resource Allocation for Mobile Edge Computing Sy,2
1274,https://openalex.org/W4319264752,IGRF-RFE: a hybrid feature selection method for MLP-based network intrusion dete,3
1275,https://openalex.org/W4388728292,FuXi: a cascade machine learning forecasting system for 15-day global weather fo,2
1276,https://openalex.org/W3130391092,Generative Adversarial Networks for face generation: A survey,2
1277,https://openalex.org/W4224294355,Exit versus Voice,2
1278,https://openalex.org/W4285122835,Load Forecasting Techniques for Power System: Research Challenges and Survey,2
1279,https://openalex.org/W4289653737,Protein Design: From the Aspect of Water Solubility and Stability,2
