pub_ieee,pub_mdpi,title_to_abstract_ratio,text_richness,title_length,abstract_length,abstract_word_count,title_word_count,concept_count,tf_abstract,keyword_count,tf_data,tf_based,tf_analysis,tf_model,tf_learning,tf_paper,pub_springer,tf_research,tf_artificial,tf_study,tf_machine,pub_elsevier,tf_human,tf_results,tf_intelligence,tf_models,tf_performance,tf_provide,tf_methods,tf_accuracy,pub_nature,tf_applications,tf_detection,tf_future,tf_challenges,tf_time,tf_review,tf_propose,tf_including,tf_proposed,tf_finally,tf_information,tf_techniques,tf_existing,tf_potential,tf_method,tf_deep,cn_medicine,tf_design,tf_real,tf_development,tf_systems,tf_survey,tf_recent,tf_education,tf_approaches,tf_significant,tf_image,paper_age,tf_network,recency_score,tf_approach,tf_datasets,tf_scale,tf_technology,tf_neural,tf_article,tf_field,tf_framework,tf_processing,tf_comprehensive,tf_process,tf_application,tf_tasks,tf_attention,tf_algorithms,tf_prediction,tf_improve,tf_training,oa_category
0,0,0.0521,0.0596,75,1440,235,11,7,0,7,0,0.01876940733491454,0,0.01852829213694608,0.01294214649164993,0.01063786247633976,0,0,0,0,0,1,0.01476630701609896,0,0,0,0,0,0.00906393623858146,0.01417504254966325,0,0,0.03128862262649502,0,0,0.01388340219935412,0,0,0,0.0270758591707358,0,0,0,0,0,0.04459478248947195,0.02337372905082957,0,0,0,0,0,0,0,0,0,0,0.04810371643184502,4,0.01388340219935412,0,0,0.01471743102066231,0,0,0.01401673837724113,0,0,0,0,0,0,0,0,0,0.0151423106434362,0,0,0,fully_open
0,0,0.0776,0.1971,73,941,137,8,14,0,13,0,0,0,0.01407212061033879,0,0,0,0,0,0,0,0,0,0,0,0.02757359822524948,0.0155822971735931,0.01854857681595371,0.02753600882607025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02209912072581842,0,0,0,0,0,0,0.0207256090623245,0,0,0,0,0.02296208959715664,0,0.07306893635216966,1,0,1,0,0.02235559142379085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
1,0,0.0149,0.0933,25,1676,225,3,13,0,8,0.02851250237481517,0.02536406396610073,0,0.04506881871149048,0.03672771301684442,0,0,0,0,0.00915402495986837,0.00995968429343174,0,0,0,0,0.02207750938981124,0.01663515509072777,0,0.02204741247222517,0,0,0.00849339206361994,0,0.00906297969916999,0,0,0,0,0,0,0,0.01108038594539736,0.01175754213565011,0,0,0,0.05685501661012599,0,0.01181554040383518,0.01368211727294436,0,0.04446121865073653,0,0,0,0.03677037320625759,0,0,3,0,0.3333,0,0.01193305217891538,0,0,0.01136492300857389,0.01259682541934385,0,0,0.02810056137405183,0,0,0,0,0,0,0,0,0,closed
0,0,0.045,0.191,61,1357,199,10,21,0,17,0.02700704224942492,0.01801863104151796,0,0,0.00621223031599197,0.01021234797728617,0,0,0.0104009333190307,0.01083836555248415,0.01179226620342318,1,0,0.01961404223542377,0,0,0.00984801181371084,0,0.0174027575780764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02784185977721946,0,0,0,0,0,0,0.01619962685116613,0,0.03948156216185403,0,0,0,0.01451204062540299,0,0,3,0.01332806611137995,0.3333,0,0,0,0,0.01345606884215148,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
1,0,0.0555,0.1462,92,1658,212,11,19,0,12,0,0.00560280815967598,0,0.00829625021057287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01623391565119067,0,0,0,0.04202949308036645,0,0,0,0,0.01588531183485528,0,0,0,0.01223803820834932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.02486579498391783,0.3333,0,0.01317978897372744,0,0.01467248400278233,0.01255230302439504,0.01391291165718574,0,0,0,0,0,0,0,0.04737549685189762,0,0,0,0,closed
0,0,0.0584,0.2031,91,1559,192,12,23,0,16,0,0,0,0,0.0294139692992044,0,0,0,0,0,0,0,0,0,0.01017602175499578,0.00825119037801026,0,0,0,0,0,0,0,0,0,0.01262127472668556,0.01989460453606512,0,0,0,0,0,0,0,0.02243340970592624,0,0.06374653377498975,0,0.07948636271670946,0,0,0,0,0.02328965531597688,0,0,0,0,3,0,0.3333,0,0.01337948274605664,0,0,0,0.01412371334896129,0.01284500463248115,0,0,0.01340166653226186,0.01578370881119223,0,0,0,0,0.05037289538074985,0,0,closed
0,0,0.0185,0.1164,24,1297,189,4,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0158210432315346,0,0,0,0.01099108461351656,0,0.00971136025562299,0,0,0.01122341094121206,0,0,0,0,0.03517081873340084,0,0,0,0,0,0,0,0.01321968786242082,0,0,0,0,0,0,0,0,0.01372426116834352,0,0,0,0,3,0,0.3333,0,0,0,0.03510915814951487,0,0,0.03027751091941985,0,0.0185664423364271,0,0,0,0,0,0,0,0,0,partially_open
0,0,0.0967,0.1447,108,1117,152,15,12,0.02153659344598502,10,0,0,0,0,0,0,1,0,0.01354288192582123,0.02822491029292748,0,0,0.09228941885061852,0,0.0139920299131192,0.02269077353952821,0,0,0,0,0,0,0.09777694570779696,0,0.01403201716631884,0,0,0,0,0,0,0,0,0,0.01542296917282429,0,0,0,0,0,0.01705544912420454,0,0,0,0,0,0,0,3,0,0.3333,0,0,0,0,0,0,0,0,0,0,0.02170259961538932,0,0,0,0,0,0,0,fully_open
0,0,0.033,0.2036,55,1665,221,7,26,0,19,0.00582048324341054,0.01035553508133216,0.01022624318276368,0,0.00535537096206204,0,0,0.01286447187758178,0,0.00934341857972772,0,0,0.04888156805329311,0,0,0.00751142848205072,0,0,0,0,0,0,0,0,0,0.01148971216498272,0,0,0,0,0,0,0,0,0,0,0.00967188788310189,1,0,0,0,0,0,0,0,0,0,0,3,0,0.3333,0.01261697473387632,0,0.03175979438612477,0,0,0,0.01169338352750008,0,0,0,0,0.01407048847259692,0,0,0.01253156742905065,0,0,0,fully_open
0,0,0.0523,0.0966,110,2103,290,15,17,0,11,0.00461185830762037,0.0246156161769371,0,0,0.0254599603114425,0,0,0,0,0,0,0,0,0,0,0,0.01345356805151754,0,0.05943564746610794,0.00929510986863164,0,0,0,0,0,0,0,0,0.00819990987716949,0,0,0,0,0,0,0.00974749344032173,0.0459811063295008,1,0,0,0.01789424170408345,0,0,0,0,0,0,0,3,0,0.3333,0,0,0,0,0,0,0.00926524924310115,0,0,0,0,0,0,0,0,0.01211151582925133,0.01102407732655947,0.0109831446941597,fully_open
1,0,0.0455,0.159,64,1407,195,9,23,0,8,0.00760333396661737,0.00676375039096019,0.01335860595946607,0,0.03497877430175659,0,0,0.0084024703704926,0,0,0,0,0,0,0,0.00981222639547166,0,0,0.01959769997531126,0,0,0.01132452275149325,0.06765107594917844,0.01208397293222666,0,0,0.01182922431874142,0,0.01351877033803619,0,0,0,0.01567672284753348,0,0,0,0.10107558508466842,1,0,0,0,0,0.053234883181641,0.01384790316085112,0,0,0.0172425865153357,0,4,0.04502725037628364,0,0,0.01591073623855385,0,0,0.01515323067809852,0,0.01527514064403164,0,0,0.03187423391456875,0,0,0,0.01906401374821105,0,0,0,0,partially_open
0,0,0.0581,0.1813,75,1290,193,10,19,0,16,0,0.01580581670308593,0.01560847643684983,0,0,0.01343729997011338,0,0,0.02737087715534396,0,0,1,0,0,0.04241794331556137,0,0,0,0,0,0,0,0,0,0,0,0.01382151473031892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02692081413287195,0,0.0201466010863396,0,4,0,0,0,0,0,0,0,0,0,0,0,0.01862126297114279,0.02193104803239342,0,0,0,0.019127129233814152,0,0,0,fully_open
0,0,0.0466,0.1652,75,1608,224,10,21,0,16,0,0.00615390404423427,0,0.04556137410724447,0,0.01046347128820304,0,0,0,0,0,1,0,0,0,0,0,0,0.05349208271949714,0,0,0.01030345922471927,0,0.01099443438915704,0,0.01365580544198766,0.02152530982590652,0,0,0,0,0,0,0,0,0.02924248032096521,0,0,0.01433360639153777,0,0,0,0,0,0,0,0,0,4,0,0,0.01499558472468907,0,0,0,0,0,0,0,0,0,0.0341549108701209,0,0,0,0,0,0,0,partially_open
0,0,0.0765,0.2585,79,1033,147,10,22,0,16,0.01875489045098953,0,0,0,0.01725619532219991,0,0,0,0,0,0,0,0.01968840935479861,0.01362086266348873,0,0,0,0,0.01208524831810861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01939811708155172,0,0,0.03116497206777276,1,0,0,0,0,0,0.01707908056504971,0,0,0,0,4,0,0,0,0.01962324136088308,0.02558427881104495,0,0,0,0,0.02208638170171124,0.02310490601866484,0,0,0,0,0,0,0,0,0,fully_open
1,0,0.0372,0.0681,65,1748,235,9,9,0,7,0.02220973869196128,0.00493931771971435,0,0.02194139858322563,0.0051087420361776,0,0,0,0.00855339911104498,0,0,0,0,0,0.00883707152407528,0.02866202973414091,0,0,0,0.01119082306552362,0,0.00826988174615625,0,0,0,0,0,0.01400415648599083,0.01974451983581602,0,0,0,0,0,0,0.01173546907617682,0,0,0,0,0,0,0,0.01011261349246364,0,0,0,0.05063549098088948,2,0,0.6667,0,0.03485707346998968,0,0,0,0,0,0,0,0,0,0.01342250545083259,0.01232930731549266,0,0,0,0,0.01322312815152122,closed
1,0,0.0495,0.1538,53,1070,156,8,14,0,10,0,0.06825239030878015,0,0,0.04412095394880661,0.02901235220819935,0,0,0,0,0,0,0,0,0,0,0.01398865314447562,0,0.11123921747349974,0,0,0,0.02133315179079206,0.01524228403951317,0,0,0.02984190680409768,0,0,0.03692162614191247,0,0,0,0,0,0,0.07968316721873718,1,0,0,0.01860594449913222,0,0,0.03493448297396533,0,0,0,0.04373065130167729,3,0,0.3333,0,0.02006922411908496,0,0,0,0,0.05780252084616517,0,0,0.02010249979839279,0,0.02318432759689267,0.0212960762722146,0,0,0,0,0,closed
0,0,0.0592,0.149,117,1978,302,20,25,0,20,0.02813233567648429,0,0,0,0,0,0,0.00621782807416452,0,0.01806394258747359,0,0,0.01181304561287917,0.01634503519618648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01160077490717477,0,0.00987070027060754,0,0,1,0,0,0,0,0,0,0,0,0.01275951402134841,0,4,0,0,0,0.01177394481652984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01344937433840255,0,fully_open
0,0,0.0335,0.0817,94,2807,404,12,18,0.00939778623097528,15,0.00767245518449571,0.003412619515439,0,0,0.00705935263180905,0.00580247044163987,0,0.0042394282323849,0.01181924240798943,0.01231632449145926,0.01340030250388997,0,0.00805434928150852,0.00557217108960902,0.00610561305299747,0,0,0,0.00494396522104443,0,0,0,0.0682660857305346,0.00609691361580527,0,0,0,0,0,0,0.00824547762806988,0,0.05536733478424325,0,0,0,0.00637465337749897,1,0,0,0,0,0,0,0,0,0.01739933730183875,0.04373065130167729,2,0.02271829450803401,0.6667,0,0.01605537929526797,0,0.00893687661987651,0.02293648098094003,0,0.00770700277948869,0,0.01890401401527123,0,0,0,0.00851843050888584,0,0,0,0,0,fully_open
0,0,0.0859,0.2078,96,1117,154,13,18,0,14,0.00927439637686295,0,0.01629456331319488,0,0,0.08416770310950142,0,0.02049833431043251,0.02857399263469974,0,0,0,0.01947205320804259,0,0.02952164553097678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01802084747163526,0,0,0,0,0,1,0.01921648329414953,0,0,0,0,0,0,0,0,0,3,0,0.3333,0.02010397072980293,0,0,0.02160563578431684,0,0.02048714463805374,0,0,0,0,0,0,0.02059400782368006,0,0,0,0,0,fully_open
0,0,0.1044,0.2596,67,642,104,9,15,0,12,0.01480649246130752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05732405946828182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03455597680211784,0,0,0.03182465049430481,0,0,3,0,0.3333,0,0,0,0,0,0.03270754670285772,0,0,0.03648143055578659,0,0,0,0,0,0,0,0,0.03526167507072325,partially_open
0,0,0.1052,0.1964,115,1093,168,15,18,0,15,0,0,0,0.01195373686254586,0,0,0,0,0,0.01456769563505935,0,0,0,0.02636295999384916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03521124980480938,0,0,0,0,0,0,0,4,0,0,0,0,0.02475897949455963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
1,0,0.0501,0.1082,95,1897,268,12,18,0,11,0,0,0,0.02832350390361185,0.00494604324521653,0,0,0,0,0,0,0,0,0.01561627566514631,0,0.00693730655985576,0,0,0.00692784935432977,0.0108344274264942,0,0,0.02391487079732104,0,0,0,0,0,0,0.01034746210346591,0,0.03133561375641036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01225572393168026,4,0.03183455281380563,0,0,0.0112489918629266,0,0,0.01071343060680851,0.02374942881608777,0,0.01266098314110835,0,0,0,0,0,0,0,0,0,0,closed
1,0,0.3011,0.3077,56,186,26,6,4,0,4,0,0,0,0,0,0,0,0,0.13685438577671982,0,0,0,0,0,0.1413931443852046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.12118868910494976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
0,1,0.0377,0.0398,76,2017,251,10,5,0,5,0.01543847689563162,0,0.00904149549695569,0,0.02840958985971937,0,0,0.00568703787271145,0.01585508127901022,0.01652189870805511,0,0,0,0,0.0163809130690176,0,0.01501221313065677,0,0,0.01037198235341214,0,0,0,0,0.02464159112134041,0,0,0,0.00914989943610986,0,0,0,0,0,0.00902807951579958,0,0,0,0,0,0.01996735507223946,0,0,0,0.01559437404038314,0.01106100657424009,0.01167028721464794,0,1,0,1,0.01115525205129308,0,0,0.01198849302666361,0,0,0,0.01212057532410983,0,0.01078670720889369,0,0,0,0,0,0,0,0,fully_open
0,0,0.0682,0.15,57,836,120,7,10,0.03040460251197885,8,0,0,0,0.0326969861240225,0,0,0,0,0,0,0,0,0.10423275540775738,0,0,0.03203403323227513,0.03620592578570163,0,0.01599518159749669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02567397849028904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.0308,0.129,31,1008,155,4,11,0,9,0.01241132456315483,0.02208165568813475,0,0,0,0,0,0,0,0.01992346608912528,0,0,0,0,0,0.01601701661613756,0,0,0,0,0,0.01848561802081987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02419213367760664,0.02896603937824583,0.02260466545374227,0,0,0,0,3,0.02450012152827198,0.3333,0,0,0,0,0,0.02741662003033662,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
0,0,0.1021,0.1526,127,1244,190,20,17,0.01987993241167848,12,0,0.00721900282112097,0,0,0.01493324595190377,0,0,0,0.02500224355536227,0.02605376334731768,0,0,0,0.0353618549917496,0.02583143983960468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01574349149926573,0,0.05681800031886683,0,0.02459112829445034,0,0,0,3,0,0.3333,0,0,0,0,0,0,0,0,0,0,0.08013267550297595,0,0.0360395136914401,0,0,0,0,0,fully_open
1,0,0.0469,0.0956,97,2068,293,13,17,0,11,0.00922371661524075,0,0.04861656595084375,0.04252394916676151,0.00424332671857375,0.00697564752546869,0,0,0,0,0,0,0.00968282427285177,0.00669878491646986,0,0.01785503491635007,0,0,0.00594356474661079,0,0,0,0,0,0.00736105818560988,0.01820774058931688,0,0,0,0.01775466175130217,0,0,0,0.00954005758109101,0,0.00974749344032173,0.00766351772158346,0,0,0,0.00894712085204172,0,0,0,0,0,0,0,4,0.00910387029465844,0,0.01999411296625209,0,0,0.01074378610039799,0.00919130385392861,0,0,0,0.02272613706753919,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.0859,0.2824,82,955,131,10,23,0.02685081780278652,14,0,0,0,0,0.02016957894802588,0,0,0.0121126520925283,0,0,0.03828657858254279,0,0.02301242651859578,0,0,0.01414489779087473,0,0,0,0,1,0.01632496136903573,0,0.01741975318801505,0.01749446296060532,0,0.0170525181737701,0,0,0,0,0,0,0,0.01922863689079392,0,0,0,0.02271038934763127,0,0.02126393657043683,0.02136448168931495,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.02202000794139626,0,0,0.02297428548387747,0,0.02649637439644876,0.02433837288253098,0,0.02359840619756292,0,0,0,fully_open
0,0,0.0787,0.2443,70,890,131,8,18,0,14,0.01125293427059372,0,0,0,0.01035371719331995,0.01702057996214362,0,0,0,0,0.0196537770057053,0,0,0,0,0,0,0,0.01450229798173033,0.02268006807946121,0,0,0,0,0,0,0,0,0,0.02166068733658864,0,0,0,0,0,0.02378388399438504,0,0,0.02331599973023477,0,0,0,0,0,0,0,0,0,4,0,0,0.02439281781882755,0.02354788963305969,0,0,0.08970712561434326,0,0.04521441630633365,0.0265036580420535,0.11090354888959124,0,0,0,0.02498739615939847,0,0,0,0,0,fully_open
0,0,0.0644,0.1379,104,1615,232,14,19,0,13,0,0,0,0,0,0,0,0.04565538096414513,0,0,0,0,0.01239130658693619,0,0,0,0,0.03074134759007714,0,0,0,0.00879036381409616,0,0.01875973420247775,0,0,0.01836425034098318,0,0.01049359096169243,0,0.01268535019703059,0,0,0,0.01035388140273518,0,0,0,0,0,0.01144981199946598,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,closed
0,0,0.0417,0.1624,63,1511,197,7,18,0,14,0.00680621024431071,0,0.04783242779034626,0.00896530264690939,0.0125246578951451,0.01029470562226428,0,0,0.01048481181353901,0.02185154345258902,0,0,0.04286992359512601,0,0.01083253928757615,0,0.00992743126382141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01322497677353878,0,0,0,0,0,0,0,0,0,0,0,0,0.04124963455843283,0,0,0,2,0,0.6667,0.02950744090987203,0,0,0,0,0,0,0,0.01676968985225673,0,0.0168020126054627,0,0,0,0,0,0,0,partially_open
0,0,0.0342,0.1522,55,1608,230,6,18,0.0155452103068764,17,0.00634563962627465,0.02257973814726561,0,0.008358628031705,0.01167712465412024,0,0,0,0,0,0.02216591391620898,0,0,0,0,0.00818915135261168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134119646584878,0,0,0,0,0,0,0,0.01155727256281559,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04999415180645849,0,0,partially_open
0,1,0.0653,0.1127,95,1454,213,14,13,0,11,0,0,0.01348004783182485,0,0.00705935263180905,0.01160494088327974,0,0,0.02363848481597887,0,0,0,0,0,0.02442245221198988,0.00990142845361231,0,0.01332125062236675,0,0,0,0.03428241887497504,0,0,0,0,0.02387352544327814,0,0.01364166825020016,0,0,0,0,0,0,0,0.01274930675499794,1,0,0,0,0,0,0.02794758637917226,0.11624897011921982,0.01649095525613977,0,0,3,0,0.3333,0,0,0,0.01787375323975302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
1,0,0.0627,0.1603,81,1292,156,9,14,0,11,0,0,0,0,0.00592770068319844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830284235595248,0,0,0,0,0,0,0,0,0.0162490976020657,0,0,0,0,0,0.01332695066671492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3333,0,0.01348161620213341,0,0,0,0,0,0.03034770004815285,0,0,0,0,0,0,0,0,0,0,closed
1,0,0.0483,0.1847,77,1594,222,10,26,0,15,0,0,0,0.00861781029625399,0.00601960301937206,0.0098956860245021,0,0,0,0,0,0,0,0,0,0.00844307852633608,0.01908529421261791,0,0.00843156859402926,0.01318608609271,0,0,0.058211390933014,0,0,0,0,0.01650102159589618,0,0.01259342287010967,0,0,0,0.01353357005689655,0,0,0,1,0.01355581379664812,0,0,0,0,0,0,0,0,0,4,0.02582958548717046,0,0,0.01369063350759284,0.01784949684491508,0,0,0,0,0,0,0,0.01615077180680135,0,0.04358266771988105,0.03280783761320043,0,0,0.03127761474047105,0,closed
1,0,0.0658,0.22,91,1384,200,11,28,0,16,0.02260634116860345,0.00670335976246947,0,0.00992587078764968,0.02773317105353558,0.01139770979607831,0,0,0,0,0.01316101138774908,0,0,0.02189067213774974,0,0.00972461723122638,0.01099108461351656,0,0,0,0,0.02244682188242413,0,0,0.01202744328541615,0,0,0,0,0.01450492455575132,0,0,0.03107350421564672,0,0.01321968786242082,0,0,1,0,0,0,0,0,0,0,0,0.0170886348500202,0.01717989872565893,4,0,0,0,0.04730602828070028,0,0,0,0,0,0.01774798529601796,0.0185664423364271,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.095,0.2368,69,726,114,9,17,0,10,0.07790492956564883,0.01155040451379356,0,0.01710303889564254,0.01194659676152302,0.01963913072555033,0,0,0,0,0,1,0,0,0,0,0,0,0.05020026224445117,0,0,0.01933880039101156,0,0,0.02072420996871707,0,0,0,0.02308590011572335,0,0,0,0.02677101901655718,0,0,0,0.02157574989307345,0,0,0,0,0,0.06060586700679129,0,0,0.0279077704334673,0,0,4,0,0,0,0,0,0,0,0,0,0,0.06398281666707187,0,0,0,0.05766322190630416,0,0,0,0.03103701770400589,0.03092177660048039,fully_open
0,0,0.0732,0.1394,104,1420,208,14,15,0,14,0,0.00605464752739178,0.0358743208427597,0.02689590794072819,0.0250493157902902,0.01029470562226428,0,0,0.01048481181353901,0,0,0,0,0.00988610999769343,0.01083253928757615,0.01756705048221539,0.02978229379146424,0,0,0.02743556622515468,0,0.01013727439851412,0.01513965610959436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03392960668668809,1,0,0,0,0,0,0,0,0.01462907321109173,0,0.01551732788124032,4,0.01343555051550399,0,0,0,0,0,0.01356458552636238,0,0,0,0,0,0,0,0,0,0,0.03574850639924182,0,0.01620899579863891,partially_open
0,1,0.0659,0.08,109,1655,200,15,10,0,6,0.01180377720691648,0.02100073547962466,0,0.02332232576678528,0.01629081376571321,0,0,0,0.02727517478766793,0,0.03092377500897687,0,0,0,0.02817975255229602,0.01523296685171125,0,0,0.01521220068013671,0,0,0.04395181907048082,0,0,0.00942009544032594,0,0.01836425034098318,0,0.02098718192338487,0,0,0,0,0,0,0,0,1,0,0,0,0.02300790335772379,0,0,0,0,0,0,4,0,0,0,0,0,0.01374904095365617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.0663,0.2941,64,965,119,9,19,0,16,0,0.00938470366745727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03077503691784638,0,0,0.04252512764898977,0,0.01571277531769689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02056331362596564,0,0,0,0,0,0,4,0,0,0.02286826670515083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02271346596515431,0,0,0,partially_open
0,1,0.0559,0.2893,64,1145,159,10,27,0,19,0.01758270979780268,0,0.01544588814063265,0,0,0,0,0.00971535636588207,0.01354288192582123,0,0,0,0,0,0.0139920299131192,0,0,0.01526393300479524,0,0,0,0,0,0,0.01403201716631884,0,0.04103262185563431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,0.01766188136966158,0,0,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.0867,0.1509,87,1004,159,11,13,0,11,0,0,0,0.01292671544438099,0.01805880905811619,0,0,0,0,0,0.03427984361460227,0,0,0,0,0.01266461778950412,0,0,0,0,0,0,0,0,0,0.01937218911537784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3333,0,0,0,0,0.01955823959615041,0,0,0,0,0,0,0,0,0,0,0.02577217903201155,0,0.02337111022129332,closed
1,0,0.0552,0.1193,69,1250,176,9,12,0,9,0,0.00715025041330077,0,0.01058759550682633,0,0.01215755711581687,0,0.00888261153452075,0.01238206347503655,0,0,0,0.01687577944697024,0,0.01279271306342327,0.01037292504664147,0,0,0,0,0,0,0,0.02554897134242208,0.05131709135110893,0,0.01250517999409807,0,0,0,0.01727623883976547,0,0,0,0,0,0,0,0,0,0,0,0.0375179176708708,0.01463921191289975,0,0.01727623883976547,0.01822787717335488,0,3,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02015338596239455,0.01730549787821281,0,0,0,fully_open
0,0,0.0328,0.1157,63,1919,242,10,14,0,14,0.02083876716776614,0,0,0,0,0,0,0,0.00802541151159776,0,0,0,0,0,0.00829157328184841,0,0,0,0,0,0,0,0,0,0.00831526943189265,0,0.00810520925543393,0,0.00926286115754332,0,0,0,0.01074145824738405,0,0.00913953728759958,0,0,1,0,0,0,0.01015472277825463,0,0,0,0,0.01181436483458186,0,3,0,0.3333,0,0.01090180075604615,0,0.01213649911341254,0,0.01150821087693142,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
1,0,0.0391,0.0936,74,1894,267,10,14,0,11,0.00570250047496303,0.01521843837966044,0.01001895446959955,0,0,0,0,0.00630185277786945,0,0.00915402495986837,0,0,0,0,0,0.00735916979660374,0,0,0,0,0,0,0,0,0,0.01125681259407091,0,0,0.01013907775352715,0,0,0,0,0,0,0,0,0,0,0,0,0.01111530466268413,0,0,0,0.01225679106875253,0,0,4,0,0,0,0,0,0,0,0.01259682541934385,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
0,1,0.0432,0.0794,75,1736,252,9,10,0,10,0,0.0112898690736328,0,0.008358628031705,0,0,0,0,0.0195506265395314,0.02037286757985743,0,0,0.01332298377392387,0,0.02019902062645779,0,0,0,0.00817798758368252,0,0,0.00945129342417858,0,0.01008512026674556,0,0,0,0,0.01128258276332344,0,0,0,0,0,0,0,0,1,0,0,0,0.01236891045170865,0,0,0,0.01363913592613063,0,0,4,0,0,0,0,0,0.01478280343137468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.045,0.0724,75,1667,221,8,8,0.01435772896399001,8,0,0,0,0,0.00539256103818747,0,1,0.00647690424392138,0.00902858795054748,0.01881660686195166,0,0,0,0,0.00932801994207946,0.00756359117984273,0.01709724273213687,0,0,0,0,0,0,0,0.01870935622175846,0,0,0,0.03126215640670871,0,0,0,0,0,0.01028197944854952,0,0,0,0.02428749971899455,0,0.01137029941613636,0.01142406312553646,0,0,0.03552051864753938,0,0,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.02893679948718576,0,0.01301426883302003,0,0,0,0,0,partially_open
1,0,0.0503,0.1304,90,1788,253,11,18,0,15,0.01140500094992606,0,0,0.01502293957049682,0.00524681614526348,0,0,0,0,0,0,0,0,0.016565914050189,0,0.01471833959320749,0,0,0,0.04597311097188084,0,0,0.07610746044282574,0,0,0,0,0.01438264720182843,0,0.01097669966381181,0,0.01108038594539736,0,0.01179615227932199,0,0.0120526439160735,0.00947583610168766,0,0.02363108080767037,0,0,0,0,0,0,0,0,0,3,0.01125681259407091,0.3333,0,0,0,0,0.01136492300857389,0.01259682541934385,0,0,0,0,0,0,0,0,0,0,0,0,closed
